"Time","{__name__=""bitrate"", job=""dash-js-internals-exporter"", pageUrl=""https://192.168.14.161:30064/?type=dash&url=https://192.168.14.161:30066/360_mono.mpd"", peerConnectionId=""1_audio""}","{__name__=""bufferLevel"", job=""dash-js-internals-exporter"", pageUrl=""https://192.168.14.161:30064/?type=dash&url=https://192.168.14.161:30066/360_mono.mpd"", peerConnectionId=""1_audio""}"
2025-09-15 10:43:00,7,0.216
2025-09-15 10:43:01,7,0.216
2025-09-15 10:43:02,7,0.216
2025-09-15 10:43:03,7,0.216
2025-09-15 10:43:04,7,0.216
2025-09-15 10:43:05,7,0.216
2025-09-15 10:43:06,7,0.216
2025-09-15 10:43:07,7,0.216
2025-09-15 10:43:08,7,0.216
2025-09-15 10:43:09,7,0.216
2025-09-15 10:43:10,7,0.216
2025-09-15 10:43:11,7,0.216
2025-09-15 10:43:12,7,0.216
2025-09-15 10:43:13,7,0.216
2025-09-15 10:43:14,7,0.216
2025-09-15 10:43:15,7,0.216
2025-09-15 10:43:16,7,0.216
2025-09-15 10:43:17,7,0.216
2025-09-15 10:43:18,7,0.216
2025-09-15 10:43:19,7,0.216
2025-09-15 10:43:20,7,0.216
2025-09-15 10:43:21,7,0.216
2025-09-15 10:43:22,7,0.216
2025-09-15 10:43:23,7,0.216
2025-09-15 10:43:24,7,0.216
2025-09-15 10:43:25,7,0.216
2025-09-15 10:43:26,7,0.216
2025-09-15 10:43:27,7,0.216
2025-09-15 10:43:28,7,0.216
2025-09-15 10:43:29,7,0.216
2025-09-15 10:43:30,7,0.216
2025-09-15 10:43:31,7,0.216
2025-09-15 10:43:32,7,0.216
2025-09-15 10:43:33,7,0.216
2025-09-15 10:43:34,7,0.216
2025-09-15 10:43:35,7,0.216
2025-09-15 10:43:36,7,0.216
2025-09-15 10:43:37,7,0.216
2025-09-15 10:43:38,7,0.216
2025-09-15 10:43:39,7,0.216
2025-09-15 10:43:40,7,0.216
2025-09-15 10:43:41,7,0.216
2025-09-15 10:43:42,7,0.216
2025-09-15 10:43:43,7,0.216
2025-09-15 10:43:44,7,0.216
2025-09-15 10:43:45,7,0.216
2025-09-15 10:43:46,7,0.216
2025-09-15 10:43:47,7,0.216
2025-09-15 10:43:48,7,0.216
2025-09-15 10:43:49,7,0.216
2025-09-15 10:43:50,7,0.216
2025-09-15 10:43:51,7,0.216
2025-09-15 10:43:52,7,0.216
2025-09-15 10:43:53,7,0.216
2025-09-15 10:43:54,7,0.216
2025-09-15 10:43:55,7,0.216
2025-09-15 10:43:56,7,0.216
2025-09-15 10:43:57,7,0.216
2025-09-15 10:43:58,7,0.216
2025-09-15 10:43:59,7,0.216
2025-09-15 10:44:00,7,0.216
2025-09-15 10:44:01,7,0.216
2025-09-15 10:44:02,7,0.216
2025-09-15 10:44:03,7,0.216
2025-09-15 10:44:04,7,0.216
2025-09-15 10:44:05,7,0.216
2025-09-15 10:44:06,7,0.216
2025-09-15 10:44:07,7,0.216
2025-09-15 10:44:08,7,0.216
2025-09-15 10:44:09,7,0.216
2025-09-15 10:44:10,7,0.216
2025-09-15 10:44:11,7,0.216
2025-09-15 10:44:12,7,0.216
2025-09-15 10:44:13,7,0.216
2025-09-15 10:44:14,7,0.216
2025-09-15 10:44:15,7,0.216
2025-09-15 10:44:16,7,0.216
2025-09-15 10:44:17,7,0.216
2025-09-15 10:44:18,7,0.216
2025-09-15 10:44:19,7,0.216
2025-09-15 10:44:20,7,0.216
2025-09-15 10:44:21,7,0.216
2025-09-15 10:44:22,7,0.216
2025-09-15 10:44:23,7,0.216
2025-09-15 10:44:24,7,0.216
2025-09-15 10:44:25,7,0.216
2025-09-15 10:44:26,7,0.216
2025-09-15 10:44:27,7,0.216
2025-09-15 10:44:28,7,0.216
2025-09-15 10:44:29,7,0.216
2025-09-15 10:44:30,7,0.216
2025-09-15 10:44:31,7,0.216
2025-09-15 10:44:32,7,0.216
2025-09-15 10:44:33,7,0.216
2025-09-15 10:44:34,7,0.216
2025-09-15 10:44:35,7,0.216
2025-09-15 10:44:36,7,0.216
2025-09-15 10:44:37,7,0.216
2025-09-15 10:44:38,7,0.216
2025-09-15 10:44:39,7,0.216
2025-09-15 10:44:40,7,0.216
2025-09-15 10:44:41,7,0.216
2025-09-15 10:44:42,7,0.216
2025-09-15 10:44:43,7,0.216
2025-09-15 10:44:44,7,0.216
2025-09-15 10:44:45,7,0.216
2025-09-15 10:44:46,7,0.216
2025-09-15 10:44:47,7,0.216
2025-09-15 10:44:48,7,0.216
2025-09-15 10:44:49,7,0.216
2025-09-15 10:44:50,7,0.216
2025-09-15 10:44:51,7,0.216
2025-09-15 10:44:52,7,0.216
2025-09-15 10:44:53,7,0.216
2025-09-15 10:44:54,7,0.216
2025-09-15 10:44:55,7,0.216
2025-09-15 10:44:56,7,0.216
2025-09-15 10:44:57,7,0.216
2025-09-15 10:44:58,7,0.216
2025-09-15 10:44:59,7,0.216
2025-09-15 10:45:00,7,0.216
2025-09-15 10:45:01,7,0.216
2025-09-15 10:45:02,7,0.216
2025-09-15 10:45:03,7,0.216
2025-09-15 10:45:04,7,0.216
2025-09-15 10:45:05,7,0.216
2025-09-15 10:45:06,7,0.216
2025-09-15 10:45:07,7,0.216
2025-09-15 10:45:08,7,0.216
2025-09-15 10:45:09,7,0.216
2025-09-15 10:45:10,7,0.216
2025-09-15 10:45:11,7,0.216
2025-09-15 10:45:12,7,3.46
2025-09-15 10:45:13,7,4.45
2025-09-15 10:45:14,7,5.38
2025-09-15 10:45:15,7,6.40
2025-09-15 10:45:16,7,7.33
2025-09-15 10:45:17,7,6.53
2025-09-15 10:45:18,7,7.47
2025-09-15 10:45:19,7,6.41
2025-09-15 10:45:20,7,7.34
2025-09-15 10:45:21,7,6.54
2025-09-15 10:45:22,7,7.45
2025-09-15 10:45:23,7,6.40
2025-09-15 10:45:24,7,7.34
2025-09-15 10:45:25,7,6.54
2025-09-15 10:45:26,7,7.48
2025-09-15 10:45:27,7,6.41
2025-09-15 10:45:28,7,7.33
2025-09-15 10:45:29,7,6.55
2025-09-15 10:45:30,7,7.48
2025-09-15 10:45:31,7,6.42
2025-09-15 10:45:32,7,7.36
2025-09-15 10:45:33,7,6.29
2025-09-15 10:45:34,7,7.49
2025-09-15 10:45:35,7,6.43
2025-09-15 10:45:36,7,7.37
2025-09-15 10:45:37,7,6.30
2025-09-15 10:45:38,7,7.50
2025-09-15 10:45:39,7,6.44
2025-09-15 10:45:40,7,7.38
2025-09-15 10:45:41,7,6.31
2025-09-15 10:45:42,7,7.29
2025-09-15 10:45:43,7,6.45
2025-09-15 10:45:44,7,7.39
2025-09-15 10:45:45,7,6.32
2025-09-15 10:45:46,7,7.34
2025-09-15 10:45:47,7,6.46
2025-09-15 10:45:48,7,7.39
2025-09-15 10:45:49,7,6.33
2025-09-15 10:45:50,7,7.27
2025-09-15 10:45:51,7,6.47
2025-09-15 10:45:52,7,7.40
2025-09-15 10:45:53,7,6.34
2025-09-15 10:45:54,7,7.28
2025-09-15 10:45:55,7,6.48
2025-09-15 10:45:56,7,7.26
2025-09-15 10:45:57,7,6.35
2025-09-15 10:45:58,7,7.29
2025-09-15 10:45:59,7,6.49
2025-09-15 10:46:00,7,7.30
2025-09-15 10:46:01,7,6.36
2025-09-15 10:46:02,7,7.29
2025-09-15 10:46:03,7,6.50
2025-09-15 10:46:04,7,7.34
2025-09-15 10:46:05,7,6.37
2025-09-15 10:46:06,7,7.30
2025-09-15 10:46:07,7,6.24
2025-09-15 10:46:08,7,7.38
2025-09-15 10:46:09,7,7.38
2025-09-15 10:46:10,7,5.32
2025-09-15 10:46:11,7,6.25
2025-09-15 10:46:12,7,7.41
2025-09-15 10:46:13,7,6.39
2025-09-15 10:46:14,7,7.32
2025-09-15 10:46:15,7,6.26
2025-09-15 10:46:16,7,7.46
2025-09-15 10:46:17,7,6.40
2025-09-15 10:46:18,7,7.30
2025-09-15 10:46:19,7,6.27
2025-09-15 10:46:20,7,7.47
2025-09-15 10:46:21,7,6.41
2025-09-15 10:46:22,7,7.34
2025-09-15 10:46:23,7,6.28
2025-09-15 10:46:24,7,7.21
2025-09-15 10:46:25,7,6.42
2025-09-15 10:46:26,7,7.35
2025-09-15 10:46:27,7,6.29
2025-09-15 10:46:28,7,7.22
2025-09-15 10:46:29,7,6.43
2025-09-15 10:46:30,7,7.36
2025-09-15 10:46:31,7,6.30
2025-09-15 10:46:32,7,7.23
2025-09-15 10:46:33,7,6.44
2025-09-15 10:46:34,7,7.37
2025-09-15 10:46:35,7,6.31
2025-09-15 10:46:36,7,7.24
2025-09-15 10:46:37,7,6.23
2025-09-15 10:46:38,7,7.38
2025-09-15 10:46:39,7,6.32
2025-09-15 10:46:40,7,7.25
2025-09-15 10:46:41,7,6.19
2025-09-15 10:46:42,7,7.39
2025-09-15 10:46:43,7,6.33
2025-09-15 10:46:44,7,7.26
2025-09-15 10:46:45,7,6.20
2025-09-15 10:46:46,7,7.40
2025-09-15 10:46:47,7,6.34
2025-09-15 10:46:48,7,7.27
2025-09-15 10:46:49,7,6.21
2025-09-15 10:46:50,7,7.41
2025-09-15 10:46:51,7,6.35
2025-09-15 10:46:52,7,7.28
2025-09-15 10:46:53,7,6.22
2025-09-15 10:46:54,7,7.31
2025-09-15 10:46:55,7,6.36
2025-09-15 10:46:56,7,7.29
2025-09-15 10:46:57,7,6.23
2025-09-15 10:46:58,7,7.16
2025-09-15 10:46:59,7,6.36
2025-09-15 10:47:00,7,7.30
2025-09-15 10:47:01,7,6.24
2025-09-15 10:47:02,7,7.17
2025-09-15 10:47:03,7,6.37
2025-09-15 10:47:04,7,7.23
2025-09-15 10:47:05,7,6.25
2025-09-15 10:47:06,7,7.18
2025-09-15 10:47:07,7,6.38
2025-09-15 10:47:08,7,7.32
2025-09-15 10:47:09,7,6.26
2025-09-15 10:47:10,7,7.19
2025-09-15 10:47:11,7,6.39
2025-09-15 10:47:12,7,7.31
2025-09-15 10:47:13,7,6.27
2025-09-15 10:47:14,7,7.15
2025-09-15 10:47:15,7,6.14
2025-09-15 10:47:16,7,7.34
2025-09-15 10:47:17,7,6.27
2025-09-15 10:47:18,7,7.19
2025-09-15 10:47:19,7,6.15
2025-09-15 10:47:20,7,7.35
2025-09-15 10:47:21,7,6.28
2025-09-15 10:47:22,7,7.22
2025-09-15 10:47:23,7,6.16
2025-09-15 10:47:24,7,7.36
2025-09-15 10:47:25,7,6.29
2025-09-15 10:47:26,7,7.23
2025-09-15 10:47:27,7,6.17
2025-09-15 10:47:28,7,7.12
2025-09-15 10:47:29,7,6.30
2025-09-15 10:47:30,7,7.24
2025-09-15 10:47:31,7,6.17
2025-09-15 10:47:32,7,7.11
2025-09-15 10:47:33,7,6.31
2025-09-15 10:47:34,7,7.25
2025-09-15 10:47:35,7,6.18
2025-09-15 10:47:36,7,7.12
2025-09-15 10:47:37,7,6.32
2025-09-15 10:47:38,7,7.26
2025-09-15 10:47:39,7,6.19
2025-09-15 10:47:40,7,7.13
2025-09-15 10:47:41,7,6.33
2025-09-15 10:47:42,7,7.27
2025-09-15 10:47:43,7,6.20
2025-09-15 10:47:44,7,7.14
2025-09-15 10:47:45,7,6.34
2025-09-15 10:47:46,7,7.28
2025-09-15 10:47:47,7,6.21
2025-09-15 10:47:48,7,7.15
2025-09-15 10:47:49,7,6.08
2025-09-15 10:47:50,7,7.28
2025-09-15 10:47:51,7,6.22
2025-09-15 10:47:52,7,7.16
2025-09-15 10:47:53,7,6.09
2025-09-15 10:47:54,7,7.29
2025-09-15 10:47:55,7,6.12
2025-09-15 10:47:56,7,7.17
2025-09-15 10:47:57,7,6.10
2025-09-15 10:47:58,7,7.24
2025-09-15 10:47:59,7,6.24
2025-09-15 10:48:00,7,7.08
2025-09-15 10:48:01,7,6.11
2025-09-15 10:48:02,7,7.28
2025-09-15 10:48:03,7,6.25
2025-09-15 10:48:04,7,7.12
2025-09-15 10:48:05,7,6.12
2025-09-15 10:48:06,7,7.06
2025-09-15 10:48:07,7,6.26
2025-09-15 10:48:08,7,7.19
2025-09-15 10:48:09,7,6.13
2025-09-15 10:48:10,7,7.07
2025-09-15 10:48:11,7,6.27
2025-09-15 10:48:12,7,7.20
2025-09-15 10:48:13,7,6.13
2025-09-15 10:48:14,7,7.08
2025-09-15 10:48:15,7,6.28
2025-09-15 10:48:16,7,7.21
2025-09-15 10:48:17,7,6.15
2025-09-15 10:48:18,7,7.09
2025-09-15 10:48:19,7,6.29
2025-09-15 10:48:20,7,7.22
2025-09-15 10:48:21,7,6.16
2025-09-15 10:48:22,7,7.09
2025-09-15 10:48:23,7,6.03
2025-09-15 10:48:24,7,7.23
2025-09-15 10:48:25,7,6.17
2025-09-15 10:48:26,7,7.10
2025-09-15 10:48:27,7,6.04
2025-09-15 10:48:28,7,7.24
2025-09-15 10:48:29,7,6.18
2025-09-15 10:48:30,7,7.11
2025-09-15 10:48:31,7,6.05
2025-09-15 10:48:32,7,7.05
2025-09-15 10:48:33,7,6.19
2025-09-15 10:48:34,7,7.12
2025-09-15 10:48:35,7,6.06
2025-09-15 10:48:36,7,7.09
2025-09-15 10:48:37,7,6.20
2025-09-15 10:48:38,7,7.13
2025-09-15 10:48:39,7,6.07
2025-09-15 10:48:40,7,7.00
2025-09-15 10:48:41,7,6.21
2025-09-15 10:48:42,7,7.14
2025-09-15 10:48:43,7,6.08
2025-09-15 10:48:44,7,7.01
2025-09-15 10:48:45,7,6.22
2025-09-15 10:48:46,7,7.01
2025-09-15 10:48:47,7,6.09
2025-09-15 10:48:48,7,7.02
2025-09-15 10:48:49,7,6.23
2025-09-15 10:48:50,7,7.16
2025-09-15 10:48:51,7,6.10
2025-09-15 10:48:52,7,7.03
2025-09-15 10:48:53,7,6.24
2025-09-15 10:48:54,7,7.09
2025-09-15 10:48:55,7,6.11
2025-09-15 10:48:56,7,7.04
2025-09-15 10:48:57,7,5.98
2025-09-15 10:48:58,7,7.13
2025-09-15 10:48:59,7,6.12
2025-09-15 10:49:00,7,6.97
2025-09-15 10:49:01,7,5.99
2025-09-15 10:49:02,7,7.17
2025-09-15 10:49:03,7,6.13
2025-09-15 10:49:04,7,7.06
2025-09-15 10:49:05,7,6.00
2025-09-15 10:49:06,7,7.20
2025-09-15 10:49:07,7,6.14
2025-09-15 10:49:08,7,5.07
2025-09-15 10:49:09,7,5.07
2025-09-15 10:49:10,7,5.07
2025-09-15 10:49:11,7,5.07
2025-09-15 10:49:12,7,5.07
2025-09-15 10:49:13,7,5.07
2025-09-15 10:49:14,7,5.07
2025-09-15 10:49:15,7,5.07
2025-09-15 10:49:16,7,5.07
2025-09-15 10:49:17,7,5.07
2025-09-15 10:49:18,7,5.07
2025-09-15 10:49:19,7,5.07
2025-09-15 10:49:20,7,5.07
2025-09-15 10:49:21,7,5.07
2025-09-15 10:49:22,7,5.07
2025-09-15 10:49:23,7,5.07
2025-09-15 10:49:24,7,5.07
2025-09-15 10:49:25,7,5.07
2025-09-15 10:49:26,7,5.07
2025-09-15 10:49:27,7,5.07
2025-09-15 10:49:28,7,5.07
2025-09-15 10:49:29,7,5.07
2025-09-15 10:49:30,7,5.07
2025-09-15 10:49:31,7,5.07
2025-09-15 10:49:32,7,5.07
2025-09-15 10:49:33,7,5.07
2025-09-15 10:49:34,7,5.07
2025-09-15 10:49:35,7,5.07
2025-09-15 10:49:36,7,5.07
2025-09-15 10:49:37,7,5.07
2025-09-15 10:49:38,7,5.07
2025-09-15 10:49:39,7,5.07
2025-09-15 10:49:40,7,5.07
2025-09-15 10:49:41,7,5.07
2025-09-15 10:49:42,7,5.07
2025-09-15 10:49:43,7,5.07
2025-09-15 10:49:44,7,5.07
2025-09-15 10:49:45,7,5.07
2025-09-15 10:49:46,7,5.07
2025-09-15 10:49:47,7,5.07
2025-09-15 10:49:48,7,5.07
2025-09-15 10:49:49,7,5.07
2025-09-15 10:49:50,7,5.07
2025-09-15 10:49:51,7,5.07
2025-09-15 10:49:52,7,5.07
2025-09-15 10:49:53,7,5.07
2025-09-15 10:49:54,7,5.07
2025-09-15 10:49:55,7,5.07
2025-09-15 10:49:56,7,5.07
2025-09-15 10:49:57,7,5.07
2025-09-15 10:49:58,7,5.07
2025-09-15 10:49:59,7,5.07
2025-09-15 10:50:00,7,5.07
2025-09-15 10:50:01,7,5.07
2025-09-15 10:50:02,7,5.07
2025-09-15 10:50:03,7,5.07
2025-09-15 10:50:04,7,5.07
2025-09-15 10:50:05,7,5.07
2025-09-15 10:50:06,7,5.07
2025-09-15 10:50:07,7,5.07
2025-09-15 10:50:08,7,5.07
2025-09-15 10:50:09,7,5.07
2025-09-15 10:50:10,7,5.07
2025-09-15 10:50:11,7,5.07