"Time","{codecId=""CIT01_111_minptime=10;useinbandfec=1"", id=""IT01A3047765887"", job=""webrtc-internals-exporter"", kind=""audio"", mediaType=""audio"", mid=""3"", pageUrl=""https://192.168.14.161:30064/?type=webrtc_360"", peerConnectionId=""3a86c853-0fc3-4c28-8bc8-9eb373ccb563"", playoutId=""AP"", remoteId=""ROA3047765887"", trackIdentifier=""b41dcf8b-49a2-4049-85eb-a51bd54a92db"", transportId=""T01"", type=""inbound-rtp""}","{__name__=""inbound_rtp_packetsLost"", codecId=""CIT01_111_minptime=10;useinbandfec=1"", id=""IT01A3047765887"", job=""webrtc-internals-exporter"", kind=""audio"", mediaType=""audio"", mid=""3"", pageUrl=""https://192.168.14.161:30064/?type=webrtc_360"", peerConnectionId=""3a86c853-0fc3-4c28-8bc8-9eb373ccb563"", playoutId=""AP"", remoteId=""ROA3047765887"", trackIdentifier=""b41dcf8b-49a2-4049-85eb-a51bd54a92db"", transportId=""T01"", type=""inbound-rtp""}","{__name__=""inbound_rtp_packetsLost"", codecId=""CIT01_111_minptime=10;useinbandfec=1"", id=""IT01A3047765887"", job=""webrtc-internals-exporter"", kind=""audio"", mediaType=""audio"", mid=""3"", pageUrl=""https://192.168.14.161:30064/?type=webrtc_360"", peerConnectionId=""3a86c853-0fc3-4c28-8bc8-9eb373ccb563"", playoutId=""AP"", trackIdentifier=""b41dcf8b-49a2-4049-85eb-a51bd54a92db"", transportId=""T01"", type=""inbound-rtp""}","{__name__=""inbound_rtp_packetsLost"", id=""IT01A3047765887"", job=""webrtc-internals-exporter"", kind=""audio"", mediaType=""audio"", mid=""3"", pageUrl=""https://192.168.14.161:30064/?type=webrtc_360"", peerConnectionId=""3a86c853-0fc3-4c28-8bc8-9eb373ccb563"", playoutId=""AP"", trackIdentifier=""b41dcf8b-49a2-4049-85eb-a51bd54a92db"", transportId=""T01"", type=""inbound-rtp""}","{__name__=""inbound_rtp_jitter"", codecId=""CIT01_111_minptime=10;useinbandfec=1"", id=""IT01A3047765887"", job=""webrtc-internals-exporter"", kind=""audio"", mediaType=""audio"", mid=""3"", pageUrl=""https://192.168.14.161:30064/?type=webrtc_360"", peerConnectionId=""3a86c853-0fc3-4c28-8bc8-9eb373ccb563"", playoutId=""AP"", remoteId=""ROA3047765887"", trackIdentifier=""b41dcf8b-49a2-4049-85eb-a51bd54a92db"", transportId=""T01"", type=""inbound-rtp""}","{__name__=""inbound_rtp_jitter"", codecId=""CIT01_111_minptime=10;useinbandfec=1"", id=""IT01A3047765887"", job=""webrtc-internals-exporter"", kind=""audio"", mediaType=""audio"", mid=""3"", pageUrl=""https://192.168.14.161:30064/?type=webrtc_360"", peerConnectionId=""3a86c853-0fc3-4c28-8bc8-9eb373ccb563"", playoutId=""AP"", trackIdentifier=""b41dcf8b-49a2-4049-85eb-a51bd54a92db"", transportId=""T01"", type=""inbound-rtp""}","{__name__=""inbound_rtp_jitter"", id=""IT01A3047765887"", job=""webrtc-internals-exporter"", kind=""audio"", mediaType=""audio"", mid=""3"", pageUrl=""https://192.168.14.161:30064/?type=webrtc_360"", peerConnectionId=""3a86c853-0fc3-4c28-8bc8-9eb373ccb563"", playoutId=""AP"", trackIdentifier=""b41dcf8b-49a2-4049-85eb-a51bd54a92db"", transportId=""T01"", type=""inbound-rtp""}","{codecId=""CIT01_111_minptime=10;useinbandfec=1"", id=""IT01A3047765887"", job=""webrtc-internals-exporter"", kind=""audio"", mediaType=""audio"", mid=""3"", pageUrl=""https://192.168.14.161:30064/?type=webrtc_360"", peerConnectionId=""3a86c853-0fc3-4c28-8bc8-9eb373ccb563"", playoutId=""AP"", remoteId=""ROA3047765887"", trackIdentifier=""b41dcf8b-49a2-4049-85eb-a51bd54a92db"", transportId=""T01"", type=""inbound-rtp""}","{codecId=""CIT01_111_minptime=10;useinbandfec=1"", id=""IT01A3047765887"", job=""webrtc-internals-exporter"", kind=""audio"", mediaType=""audio"", mid=""3"", pageUrl=""https://192.168.14.161:30064/?type=webrtc_360"", peerConnectionId=""3a86c853-0fc3-4c28-8bc8-9eb373ccb563"", playoutId=""AP"", trackIdentifier=""b41dcf8b-49a2-4049-85eb-a51bd54a92db"", transportId=""T01"", type=""inbound-rtp""}","{id=""IT01A3047765887"", job=""webrtc-internals-exporter"", kind=""audio"", mediaType=""audio"", mid=""3"", pageUrl=""https://192.168.14.161:30064/?type=webrtc_360"", peerConnectionId=""3a86c853-0fc3-4c28-8bc8-9eb373ccb563"", playoutId=""AP"", trackIdentifier=""b41dcf8b-49a2-4049-85eb-a51bd54a92db"", transportId=""T01"", type=""inbound-rtp""}","{codecId=""CIT01_111_minptime=10;useinbandfec=1"", id=""IT01A3047765887"", job=""webrtc-internals-exporter"", kind=""audio"", mediaType=""audio"", mid=""3"", pageUrl=""https://192.168.14.161:30064/?type=webrtc_360"", peerConnectionId=""3a86c853-0fc3-4c28-8bc8-9eb373ccb563"", playoutId=""AP"", remoteId=""ROA3047765887"", trackIdentifier=""b41dcf8b-49a2-4049-85eb-a51bd54a92db"", transportId=""T01"", type=""inbound-rtp""}","{__name__=""inbound_rtp_totalSamplesDuration"", codecId=""CIT01_111_minptime=10;useinbandfec=1"", id=""IT01A3047765887"", job=""webrtc-internals-exporter"", kind=""audio"", mediaType=""audio"", mid=""3"", pageUrl=""https://192.168.14.161:30064/?type=webrtc_360"", peerConnectionId=""3a86c853-0fc3-4c28-8bc8-9eb373ccb563"", playoutId=""AP"", remoteId=""ROA3047765887"", trackIdentifier=""b41dcf8b-49a2-4049-85eb-a51bd54a92db"", transportId=""T01"", type=""inbound-rtp""}","{__name__=""inbound_rtp_totalSamplesDuration"", codecId=""CIT01_111_minptime=10;useinbandfec=1"", id=""IT01A3047765887"", job=""webrtc-internals-exporter"", kind=""audio"", mediaType=""audio"", mid=""3"", pageUrl=""https://192.168.14.161:30064/?type=webrtc_360"", peerConnectionId=""3a86c853-0fc3-4c28-8bc8-9eb373ccb563"", playoutId=""AP"", trackIdentifier=""b41dcf8b-49a2-4049-85eb-a51bd54a92db"", transportId=""T01"", type=""inbound-rtp""}","{__name__=""inbound_rtp_totalSamplesDuration"", id=""IT01A3047765887"", job=""webrtc-internals-exporter"", kind=""audio"", mediaType=""audio"", mid=""3"", pageUrl=""https://192.168.14.161:30064/?type=webrtc_360"", peerConnectionId=""3a86c853-0fc3-4c28-8bc8-9eb373ccb563"", playoutId=""AP"", trackIdentifier=""b41dcf8b-49a2-4049-85eb-a51bd54a92db"", transportId=""T01"", type=""inbound-rtp""}","{__name__=""inbound_rtp_audioLevel"", codecId=""CIT01_111_minptime=10;useinbandfec=1"", id=""IT01A3047765887"", job=""webrtc-internals-exporter"", kind=""audio"", mediaType=""audio"", mid=""3"", pageUrl=""https://192.168.14.161:30064/?type=webrtc_360"", peerConnectionId=""3a86c853-0fc3-4c28-8bc8-9eb373ccb563"", playoutId=""AP"", remoteId=""ROA3047765887"", trackIdentifier=""b41dcf8b-49a2-4049-85eb-a51bd54a92db"", transportId=""T01"", type=""inbound-rtp""}","{__name__=""inbound_rtp_audioLevel"", codecId=""CIT01_111_minptime=10;useinbandfec=1"", id=""IT01A3047765887"", job=""webrtc-internals-exporter"", kind=""audio"", mediaType=""audio"", mid=""3"", pageUrl=""https://192.168.14.161:30064/?type=webrtc_360"", peerConnectionId=""3a86c853-0fc3-4c28-8bc8-9eb373ccb563"", playoutId=""AP"", trackIdentifier=""b41dcf8b-49a2-4049-85eb-a51bd54a92db"", transportId=""T01"", type=""inbound-rtp""}","{__name__=""inbound_rtp_audioLevel"", id=""IT01A3047765887"", job=""webrtc-internals-exporter"", kind=""audio"", mediaType=""audio"", mid=""3"", pageUrl=""https://192.168.14.161:30064/?type=webrtc_360"", peerConnectionId=""3a86c853-0fc3-4c28-8bc8-9eb373ccb563"", playoutId=""AP"", trackIdentifier=""b41dcf8b-49a2-4049-85eb-a51bd54a92db"", transportId=""T01"", type=""inbound-rtp""}"
2025-09-11 15:39:56,,,,0,,,0,,,NaN,,,,0.430,,,0
2025-09-11 15:39:57,,,0,,,0.00700,,,0.0470,,,,1.44,,,0.0407,
2025-09-11 15:39:58,,0,,,0.00900,,,0.0485,,,,2.42,,,0.0669,,
2025-09-11 15:39:59,115585,0,,,0.00800,,,0.0488,,,29.0,3.43,,,0.0179,,
2025-09-11 15:40:00,166508,0,,,0.00800,,,0.0487,,,41.6,4.43,,,0.00958,,
2025-09-11 15:40:01,199531,0,,,0.00800,,,0.0486,,,49.7,5.43,,,0.0357,,
2025-09-11 15:40:02,201704,0,,,0.00800,,,0.0487,,,50,6.43,,,0.201,,
2025-09-11 15:40:03,202325,0,,,0.00700,,,0.0488,,,50.3,7.43,,,0.169,,
2025-09-11 15:40:04,201192,0,,,0.00900,,,0.0488,,,50.3,8.43,,,0.222,,
2025-09-11 15:40:05,200432,0,,,0.00800,,,0.0490,,,50.3,9.42,,,0.00839,,
2025-09-11 15:40:06,199811,0,,,0.00800,,,0.0491,,,50,10.4,,,0.0221,,
2025-09-11 15:40:07,198869,0,,,0.00700,,,0.0491,,,49.7,11.4,,,0.00876,,
2025-09-11 15:40:08,199064,0,,,0.00900,,,0.0491,,,49.7,12.4,,,0.0176,,
2025-09-11 15:40:09,199064,0,,,0.00700,,,0.0491,,,49.7,13.4,,,0.0123,,
2025-09-11 15:40:10,200400,0,,,0.00700,,,0.0490,,,50,14.4,,,0.0162,,
2025-09-11 15:40:11,200400,0,,,0.00800,,,0.0491,,,50,15.4,,,0.0189,,
2025-09-11 15:40:12,200400,0,,,0.00700,,,0.0491,,,50,16.4,,,0.0154,,
2025-09-11 15:40:13,200400,0,,,0.00800,,,0.0492,,,50,17.4,,,0.0182,,
2025-09-11 15:40:14,200400,0,,,0.00800,,,0.0491,,,50,18.4,,,0.0144,,
2025-09-11 15:40:15,201744,0,,,0.00700,,,0.0491,,,50.3,19.4,,,0.0142,,
2025-09-11 15:40:16,202712,0,,,0.00900,,,0.0490,,,50.3,20.4,,,0.0307,,
2025-09-11 15:40:17,200568,0,,,0.00800,,,0.0490,,,50,21.4,,,0.0127,,
2025-09-11 15:40:18,200392,0,,,0.00900,,,0.0490,,,50,22.4,,,0.0119,,
2025-09-11 15:40:19,199424,0,,,0.00700,,,0.0491,,,50,23.4,,,0.0122,,
2025-09-11 15:40:20,202392,0,,,0.0100,,,0.0491,,,50.3,24.4,,,0.0989,,
2025-09-11 15:40:21,200400,0,,,0.00900,,,0.0491,,,50,25.4,,,0.0124,,
2025-09-11 15:40:22,199064,0,,,0.00700,,,0.0491,,,49.7,26.4,,,0.0360,,
2025-09-11 15:40:23,198240,0,,,0.00700,,,0.0491,,,49.7,27.4,,,0.0146,,
2025-09-11 15:40:24,199064,0,,,0.00800,,,0.0492,,,49.7,28.4,,,0.0182,,
2025-09-11 15:40:25,200400,0,,,0.00800,,,0.0492,,,50,29.4,,,0.0116,,
2025-09-11 15:40:26,200400,0,,,0.00700,,,0.0492,,,50,30.4,,,0.0104,,
2025-09-11 15:40:27,200400,0,,,0.00700,,,0.0492,,,50,31.4,,,0.0103,,
2025-09-11 15:40:28,202589,0,,,0.00700,,,0.0492,,,50.3,32.4,,,0.0154,,
2025-09-11 15:40:29,201736,0,,,0.00700,,,0.0492,,,50.3,33.4,,,0.0127,,
2025-09-11 15:40:30,201736,0,,,0.00800,,,0.0492,,,50.3,34.4,,,0.0105,,
2025-09-11 15:40:31,196875,0,,,0.0100,,,0.0492,,,49.3,35.4,,,0.0209,,
2025-09-11 15:40:32,200400,0,,,0.00800,,,0.0494,,,50,36.4,,,0.00995,,
2025-09-11 15:40:33,200400,0,,,0.0100,,,0.0497,,,50,37.4,,,0.0112,,
2025-09-11 15:40:34,203072,0,,,0.00900,,,0.0505,,,50.7,38.4,,,0.0120,,
2025-09-11 15:40:35,200400,0,,,0.00800,,,0.0513,,,50.3,39.4,,,0.0153,,
2025-09-11 15:40:36,200400,0,,,0.00900,,,0.0520,,,50.3,40.4,,,0.0113,,
2025-09-11 15:40:37,199064,0,,,0.00800,,,0.0527,,,50,41.4,,,0.0115,,
2025-09-11 15:40:38,199064,0,,,0.00900,,,0.0533,,,49.7,42.4,,,0.0131,,
2025-09-11 15:40:39,199064,0,,,0.0110,,,0.0539,,,49.7,43.4,,,0.0140,,
2025-09-11 15:40:40,200400,0,,,0.00700,,,0.0544,,,50,44.4,,,0.0122,,
2025-09-11 15:40:41,201568,0,,,0.00900,,,0.0550,,,50,45.4,,,0.0242,,
2025-09-11 15:40:42,202856,0,,,0.00900,,,0.0555,,,50.3,46.4,,,0.0233,,
2025-09-11 15:40:43,203696,0,,,0.00900,,,0.0565,,,50.7,47.4,,,0.0137,,
2025-09-11 15:40:44,201904,0,,,0.00700,,,0.0578,,,50.7,48.4,,,0.0134,,
2025-09-11 15:40:45,200616,0,,,0.0100,,,0.0589,,,50.3,49.4,,,0.0170,,
2025-09-11 15:40:46,199827,0,,,0.00900,,,0.0601,,,50,50.4,,,0.0143,,
2025-09-11 15:40:47,200400,0,,,0.00600,,,0.0611,,,50,51.4,,,0.0134,,
2025-09-11 15:40:48,200400,0,,,0.00900,,,0.0620,,,50,52.4,,,0.0163,,
2025-09-11 15:40:49,200779,0,,,0.00900,,,0.0629,,,50,53.4,,,0.0128,,
2025-09-11 15:40:50,200960,0,,,0.0100,,,0.0637,,,50,54.4,,,0.0145,,
2025-09-11 15:40:51,201736,0,,,0.00800,,,0.0644,,,50.3,55.4,,,0.0120,,
2025-09-11 15:40:52,201941,0,,,0.00800,,,0.0652,,,50.3,56.4,,,0.110,,
2025-09-11 15:40:53,199840,0,,,0.00900,,,0.0660,,,50,57.4,,,0.0153,,
2025-09-11 15:40:54,200400,0,,,0.00800,,,0.0667,,,50,58.4,,,0.0142,,
2025-09-11 15:40:55,199765,0,,,0.00900,,,0.0674,,,50,59.4,,,0.0942,,
2025-09-11 15:40:56,200608,0,,,0.00700,,,0.0682,,,50,60.4,,,0.0739,,
2025-09-11 15:40:57,199064,0,,,0.00700,,,0.0688,,,49.7,61.4,,,0.187,,
2025-09-11 15:40:58,199064,0,,,0.00900,,,0.0694,,,49.7,62.4,,,0.0213,,
2025-09-11 15:40:59,200192,0,,,0.00900,,,0.0700,,,50,63.4,,,0.0275,,
2025-09-11 15:41:00,200773,0,,,0.00800,,,0.0707,,,50,64.4,,,0.219,,
2025-09-11 15:41:01,200595,0,,,0.00900,,,0.0712,,,50,65.4,,,0.0355,,
2025-09-11 15:41:02,200400,0,,,0.00700,,,0.0718,,,50,66.4,,,0.0217,,
2025-09-11 15:41:03,200509,0,,,0.00900,,,0.0723,,,50,67.4,,,0.0839,,
2025-09-11 15:41:04,201541,0,,,0.00700,,,0.0728,,,50.3,68.4,,,0.0156,,
2025-09-11 15:41:05,202341,0,,,0.00800,,,0.0733,,,50.3,69.4,,,0.551,,
2025-09-11 15:41:06,201013,0,,,0.00800,,,0.0738,,,50,70.4,,,0.904,,
2025-09-11 15:41:07,200400,0,,,0.00800,,,0.0743,,,50,71.4,,,0.00955,,
2025-09-11 15:41:08,199795,0,,,0.00700,,,0.0748,,,50,72.4,,,0.662,,
2025-09-11 15:41:09,201915,0,,,0.00800,,,0.0753,,,50.3,73.4,,,0.0179,,
2025-09-11 15:41:10,201589,0,,,0.00800,,,0.0757,,,50,74.4,,,0.479,,
2025-09-11 15:41:11,199064,0,,,0.00700,,,0.0762,,,49.7,75.4,,,0.00836,,
2025-09-11 15:41:12,197981,0,,,0.00800,,,0.0766,,,49.7,76.4,,,0.0661,,
2025-09-11 15:41:13,198851,0,,,0.00800,,,0.0771,,,49.7,77.4,,,0.176,,
2025-09-11 15:41:14,201040,0,,,0.0100,,,0.0775,,,50,78.4,,,0.100,,
2025-09-11 15:41:15,200208,0,,,0.0110,,,0.0778,,,50.3,79.4,,,0.00864,,
2025-09-11 15:41:16,200461,0,,,0.00800,,,0.0782,,,50.3,80.4,,,0.0478,,
2025-09-11 15:41:17,200184,0,,,0.00700,,,0.0785,,,50.3,81.4,,,0.00851,,
2025-09-11 15:41:18,201733,0,,,0.00800,,,0.0789,,,50,82.4,,,0.230,,
2025-09-11 15:41:19,200056,0,,,0.00900,,,0.0792,,,50,83.4,,,0.0616,,
2025-09-11 15:41:20,201309,0,,,0.00700,,,0.0796,,,50,84.4,,,1,,
2025-09-11 15:41:21,199083,0,,,0.0110,,,0.0799,,,50,85.4,,,0.0555,,
2025-09-11 15:41:22,202029,0,,,0.00800,,,0.0802,,,50.3,86.4,,,0.202,,
2025-09-11 15:41:23,200403,0,,,0.00900,,,0.0805,,,50.3,87.4,,,0.00528,,
2025-09-11 15:41:24,199048,0,,,0.00600,,,0.0809,,,49.7,88.4,,,0.161,,
2025-09-11 15:41:25,197200,0,,,0.00700,,,0.0812,,,49.3,89.4,,,0.183,,
2025-09-11 15:41:26,200400,0,,,0.00800,,,0.0815,,,50,90.4,,,0.251,,
2025-09-11 15:41:27,202635,0,,,0.00700,,,0.0818,,,50.3,91.4,,,0.0584,,
2025-09-11 15:41:28,201277,0,,,0.00700,,,0.0821,,,50.3,92.4,,,0.0997,,
2025-09-11 15:41:29,199064,0,,,0.00800,,,0.0823,,,49.7,93.4,,,0.135,,
2025-09-11 15:41:30,199501,0,,,0.00700,,,0.0826,,,50,94.4,,,0.0184,,
2025-09-11 15:41:31,201680,0,,,0.00700,,,0.0829,,,50,95.4,,,0.396,,
2025-09-11 15:41:32,201496,0,,,0.00700,,,0.0832,,,50,96.4,,,0.0606,,
2025-09-11 15:41:33,201597,0,,,0.00700,,,0.0835,,,50,97.4,,,0.0348,,
